url,dt,strong,p
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,안전인증정보,인증기관,한국기계전기전자 시험연구원
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,안전인증정보,인증번호,HU072172-23021
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,EMC,인증기관,국립전파연구원
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,EMC,인증번호,"R-R-SEC-WF6000CK, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,기본정보,제조국,베트남
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,기본정보,동일모델의 출시년월,2023년 10월
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,상품 기본정보,제품명,전기 세탁기
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,상품 기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,상품 기본정보,제조국가,베트남
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,상품 기본정보,KC 인증 필 유무,"HU072172-23021, R-R-SEC-WF6000CK, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,상품 기본정보,동일모델의 출시년월,2023년 10월
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/washing-machines/wf21cb6650bw-d2c/WF21CB6650BV/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본 사양,세탁 용량,21 kg
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본 사양,색상,블랙캐비어
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본 사양,크기(폭 × 높이 × 깊이),686 × 984 × 796 mm
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본 사양,무게,92 kg
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본 사양,에너지 소비효율,1등급
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본 사양,소비전력,가열세탁 시 2200 W
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,외관 사양,디스플레이,LED
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,외관 사양,도어 타입,틴트
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,외관 사양,드럼 패턴,스월 드럼
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,버블,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,초강력 워터샷,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,세제자동투입,없음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,스마트체크,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,세탁 온도 조절,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,헹굼 횟수 조절,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,클라우드코스,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,탈수 세기 조절,최강(건조용) / 강 / 중 / 약 / 섬세
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,오염도,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,종료예약,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,버튼 잠금,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,알림음 끔,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,버블 불림,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,세탁물 추가,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,무세제통세척,있음
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,초정밀 진동저감 시스템,VRT
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,세탁코스,"표준, 초강력, 초절약, 삶음, 울/란제리, 아기옷, 쾌속, 셔츠, 이불, 헹굼+탈수, 클라우드코스, 무세제통세척"
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,주요기능,세탁코스 - 다운로드,"타월, 절약세탁, 섬세속옷, 피트니스, 블라우스, 여름이불, 타월삶음, 면의류, 흐린날세탁, 검은면의류, 청정세탁, 건조탈수"
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,스마트,WiFi 내장,지원
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,앱 연결,SmartThings 모바일 앱 지원,지원
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,안전인증정보,인증기관,한국기계전기전자 시험연구원
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,안전인증정보,인증번호,HU072172-19010
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,EMC,인증기관,국립전파연구원
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,EMC,인증번호,"R-R-SEC-WF6000TKN,  MSIP-CRM-SEC-CWAM210S"
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본정보,제조국,베트남
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,기본정보,동일모델의 출시년월,2020년 3월
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,상품 기본정보,제품명,전기 세탁기
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,상품 기본정보,제조자/수입자,삼성전자㈜
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,상품 기본정보,제조국가,베트남
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,상품 기본정보,KC 인증 필 유무,"HU072172-19010, R-R-SEC-WF6000TKN, MSIP-CRM-SEC-CWAM210S"
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,상품 기본정보,동일모델의 출시년월,2020년 3월
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/washing-machines/bubble-shot-wf21t6000kw-d2c/WF21T6000KV/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,세탁 용량,24 kg
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,건조 용량,17 kg
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,색상,블랙캐비어
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,크기(폭 × 높이 × 깊이),686 × 1890 × 850 mm
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,무게,173 kg
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,에너지 소비효율,세탁 1등급/건조 1 등급
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,소비전력,가열세탁 시 2200 W/건조 2400 W
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본 사양,건조 방식,인버터 히트펌프 + 히터
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,외관 사양,디스플레이,올인원컨트롤
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,외관 사양,도어 타입,강화유리
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,외관 사양,제습키트,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,외관 사양,물통,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,버블,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,초강력 워터샷,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,세제자동투입,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,오토 오픈 도어,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,무세제통세척,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,드럼라이트,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,진동 저감 시스템,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,세탁 주요기능,세탁코스,"표준세탁, AI맞춤세탁, 쾌속세탁, 펫케어 세탁, 데님, 면의류, 셔츠, 블라우스, 울, 아웃도어, 피트니스, 섬세의류, 타월, 이불, 아기옷, 살균세탁, 헹굼+탈수, 탈수단독, 무세제통세척, 미세플라스틱저감"
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,건조 주요기능,공간 제습,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,건조 주요기능,오토 오픈 도어,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,건조 주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,건조 주요기능,마이크로 안심필터,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,건조 주요기능,드럼라이트,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,건조 주요기능,건조코스,"표준건조, AI맞춤건조, 쾌속건조, 펫케어건조, 이불, 타월, 섬세의류, 울, 살균건조, 셔츠, 블라우스, 피트니스, 데님, 다림질건조, 시간건조, 선반건조, 송풍건조, 이불/먼지털기, 패딩케어, 아웃도어발수케어, 열풍내부살균"
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,스마트,WiFi 내장,지원
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,앱 연결,SmartThings 모바일 앱 지원,지원
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,안전인증정보,인증기관,한국기계전기전자 시험연구원
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,안전인증정보,인증번호,"HE07020-23165, HU072172-23019"
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,EMC/RF모듈,인증기관,국립전파연구원
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,EMC/RF모듈,인증번호,"R-R-SEC-DV8000CKO, R-R-SEC-WF8000CKO, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본정보,모델명 (세탁기),WF24CB8750BV
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본정보,모델명 (건조기),DV17CB6700BV
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본정보,제조국,세탁기: 베트남/건조기: 한국
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,기본정보,동일모델의 출시년월,2024년 3월
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,상품 기본정보,제품명,전기 세탁기/건조기
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,상품 기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,상품 기본정보,제조국가,세탁기: 베트남/건조기: 한국
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,상품 기본정보,KC 인증 필 유무,"HE07020-23165, HU072172-23019, R-R-SEC-DV8000CKO, R-R-SEC-WF8000CKO, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,상품 기본정보,동일모델의 출시년월,2024년 3월
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/washing-machines/onebody-wf2417hdeec-d2c/WF2417HDVVC/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,세탁 용량,24 kg
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,건조 용량,20 kg
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,색상,화이트
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,크기(폭 × 높이 × 깊이),686 × 1890 × 872 mm
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,무게,176 kg
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,에너지 소비효율,세탁 1 등급/건조 1 등급
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,소비전력,가열세탁 시 2200 W/건조 2400 W
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본 사양,건조 방식,인버터 히트펌프 + 히터
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,외관 사양,디스플레이,올인원컨트롤
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,외관 사양,도어 타입,강화유리
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,외관 사양,제습키트,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,외관 사양,물통,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,버블,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,초강력 워터샷,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,세제자동투입,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,오토 오픈 도어,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,무세제통세척,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,드럼라이트,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,진동 저감 시스템,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,세탁 주요기능,세탁코스,"표준세탁, AI맞춤세탁, 쾌속세탁, 펫케어 세탁, 데님, 면의류, 셔츠, 블라우스, 울, 아웃도어, 피트니스, 섬세의류, 타월, 이불, 아기옷, 살균세탁, 헹굼+탈수, 탈수단독, 무세제통세척, 미세플라스틱저감"
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,건조 주요기능,공간 제습,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,건조 주요기능,오토 오픈 도어,없음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,건조 주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,건조 주요기능,건조 정도 설정,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,건조 주요기능,마이크로 안심필터,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,건조 주요기능,드럼라이트,있음
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,건조 주요기능,건조코스,"표준건조, AI맞춤건조, 쾌속건조, 펫케어건조, 이불, 타월, 섬세의류, 울, 살균건조, 셔츠, 블라우스, 피트니스, 데님, 다림질건조, 시간건조, 선반건조, 송풍건조, 이불/먼지털기, 패딩케어, 아웃도어발수케어, 열풍내부살균"
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,스마트,WiFi 내장,지원
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,앱 연결,SmartThings 모바일 앱 지원,지원
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,안전인증정보,인증기관,한국기계전기전자 시험연구원
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,안전인증정보,인증번호,"HE07020-23162, HE07020-23165"
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,EMC/RF모듈,인증기관,국립전파연구원
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,EMC/RF모듈,인증번호,"R-R-SEC-WF8000CKO, R-R-SEC-DV8000CKO, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본정보,모델명 (세탁기),WF24CB8750BW
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본정보,모델명 (건조기),DV20CB8700BW
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본정보,제조국,세탁기: 베트남/건조기: 한국/중국
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,기본정보,동일모델의 출시년월,2023년 4월
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,상품 기본정보,제품명,전기 세탁기/건조기
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,상품 기본정보,제조자/수입자,삼성전자(주)
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,상품 기본정보,제조국가,세탁기: 베트남/건조기: 한국/중국
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,상품 기본정보,KC 인증 필 유무,"HE07020-23162, HE07020-23165, R-R-SEC-WF8000CKO, R-R-SEC-DV8000CKO, R-C-SEC-CCAR210R"
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,상품 기본정보,동일모델의 출시년월,2023년 4월
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,상품 기본정보,A/S 책임자와 전화번호,삼성전자서비스센터 / 1588-3366
https://www.samsung.com/sec/washing-machines/onebody-wf2420hceec-d2c/WF2420HCWWC/,상품 기본정보,품질보증기준,결함.하자 등에 따른 소비자피해에 대해서는 소비자분쟁해결기준(소비자기본법 제16조)에 따라 보상 가능
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,기본 사양,세탁 용량,24 kg
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,기본 사양,색상,화이트
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,기본 사양,크기(폭 × 높이 × 깊이),686 x 984 x 850 mm
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,기본 사양,무게,101 kg
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,기본 사양,에너지 소비효율,1 등급
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,기본 사양,전원,220 V/60 Hz
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,기본 사양,소비전력,가열세탁 시 2200 W
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,외관 사양,디스플레이,심플컨트롤
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,외관 사양,도어 타입,강화유리
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,외관 사양,드럼 패턴,스월 드럼
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,버블,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,초강력 워터샷,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,스마트컨트롤,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,세탁 온도 조절,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,헹굼 횟수 조절,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,탈수 세기 조절,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,예약 기능,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,버튼 잠금,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,버블 불림,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,세탁물 추가,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,무세제통세척,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,드럼라이트,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,진동 저감 시스템,있음
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,주요기능,세탁코스,"표준세탁, AI맞춤세탁, 쾌속세탁, 펫케어 세탁, 데님, 면의류, 셔츠, 블라우스, 울, 아웃도어, 피트니스, 섬세의류, 타월, 이불, 아기옷, 살균세탁, 헹굼+탈수, 탈수단독, 무세제통세척, 미세플라스틱저감"
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,스마트,WiFi 내장,지원
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,앱 연결,SmartThings 모바일 앱 지원,지원
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,안전인증정보,인증구분,KC 안전인증
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,안전인증정보,인증기관,한국기계전기전자 시험연구원
https://www.samsung.com/sec/washing-machines/package-wf24cb8650bw2n-d2c/WF24CB8650BW2N/,안전인증정보,인증번호,HE07020-23162
